name	sentence_id	paragraph_id	text_issue_date	text_publ_id
Ilma Erikäincn	211165	112	07.02.1907	0355-2047
Maria Raunio	211172	116	07.02.1907	0355-2047
Anshclm Kannisto	211172	116	07.02.1907	0355-2047
A. Kannisto	211177	117	07.02.1907	0355-2047
Maria Raunio	211178	117	07.02.1907	0355-2047
Juho Wäisänen	211180	117	07.02.1907	0355-2047
O. Orasmaa	211184	118	07.02.1907	0355-2047
Maria Raunio	211184	118	07.02.1907	0355-2047
Wilho Wahwaselkä	211185	118	07.02.1907	0355-2047
Albin Waljakka Mikkeli	211187	119	07.02.1907	0355-2047
Pekka Huttunen	211189	120	07.02.1907	0355-2047
Oskari Orasmaa Heinola	211189	120	07.02.1907	0355-2047
I. Joro	211189	120	07.02.1907	0355-2047
Kustaa Ruuskanen	211190	120	07.02.1907	0355-2047
Antti Linna	211194	122	07.02.1907	0355-2047
Kalle Mikkonen	211196	123	07.02.1907	0355-2047
Aaprami Takalojuntti	211197	123	07.02.1907	0355-2047
Atte Mantere	211201	127	07.02.1907	0355-2047
Hilda Herrala	211201	127	07.02.1907	0355-2047
Frans Lehtonen	211204	128	07.02.1907	0355-2047
Kalle Riikola	211205	128	07.02.1907	0355-2047
Konrad Kalliosalmi	211211	129	07.02.1907	0355-2047
Niilo Liak°	211211	129	07.02.1907	0355-2047
Anni Päiwärinta	211218	131	07.02.1907	0355-2047
Kustaa Kurki	211219	131	07.02.1907	0355-2047
Juhani Ahtiluoto	211225	132	07.02.1907	0355-2047
Johan Henrik Aalto	211226	132	07.02.1907	0355-2047
Oskari Logren	211230	133	07.02.1907	0355-2047
Riika Vesterinen	211234	134	07.02.1907	0355-2047
Karl William Koskelin	211234	134	07.02.1907	0355-2047
Ernst Estlander	211238	135	07.02.1907	0355-2047
Oskar Nir	211239	135	07.02.1907	0355-2047
Kaarlo Lanne	211244	136	07.02.1907	0355-2047
Liisi Kiwioja Kalajoki	211244	136	07.02.1907	0355-2047
Herman VihtorsTarwcla	211245	136	07.02.1907	0355-2047
I. Ilhäincn	211248	138	07.02.1907	0355-2047
Alina Kock	211262	146	07.02.1907	0355-2047
A. Palni	211280	152	07.02.1907	0355-2047
Josef Wolontis	211306	171	07.02.1907	0355-2047
Johan Lahti	211309	172	07.02.1907	0355-2047
H. Viaudct	211332	5	07.02.1907	0355-2047
I. Salo	211332	5	07.02.1907	0355-2047
Hilma Reima	211335	5	07.02.1907	0355-2047
A. Kiikosclta	211341	6	07.02.1907	0355-2047
A. Fränti	211342	7	07.02.1907	0355-2047
W. Lehtonen	211342	7	07.02.1907	0355-2047
I. Tyyskä	211343	7	07.02.1907	0355-2047
Samuli Paulaharju	211343	7	07.02.1907	0355-2047
Aleksis Kilpi	211346	9	07.02.1907	0355-2047
A. Serlachius	211349	10	07.02.1907	0355-2047
Ilmari Krohn	211359	17	07.02.1907	0355-2047
A. Törnqrcnin	211382	29	07.02.1907	0355-2047
Werner Lindberg	211383	30	07.02.1907	0355-2047
Lars Kroaius	211384	30	07.02.1907	0355-2047
Victor Ek	211384	30	07.02.1907	0355-2047
G. Treijerin	211387	32	07.02.1907	0355-2047
Werner Söderhjelm	211445	60	07.02.1907	0355-2047
Eero Järnefelt	211445	60	07.02.1907	0355-2047
Viktor Rimminen	211474	71	07.02.1907	0355-2047
Alexandra Johansson	211480	74	07.02.1907	0355-2047
Maria Lindqwislin	211481	74	07.02.1907	0355-2047
Santeri Ingman	211548	122	07.02.1907	0355-2047
Eero Järnefelt	211575	3	07.02.1907	0355-2047
Pekka Halonen	211585	9	07.02.1907	0355-2047
Knut Eumen	211587	11	07.02.1907	0355-2047
Nils Noicl	211600	18	07.02.1907	0355-2047
Hugo Liliu	211600	18	07.02.1907	0355-2047
Alli Nissinen	211658	42	07.02.1907	0355-2047
Alli Nissinen	211662	44	07.02.1907	0355-2047
Alli Nissinen	211663	45	07.02.1907	0355-2047
Alli Nissinen	211664	46	07.02.1907	0355-2047
Mikko Nossi	211665	47	07.02.1907	0355-2047
Alli Nissinen	211676	52	07.02.1907	0355-2047
Samuel Heiskanen	211676	52	07.02.1907	0355-2047
Otto Anttila	211683	55	07.02.1907	0355-2047
Jonas Castren	211696	58	07.02.1907	0355-2047
G. von Heidcken	211718	64	07.02.1907	0355-2047
C. Wrede	211718	64	07.02.1907	0355-2047
W. Neiman	211730	70	07.02.1907	0355-2047
Niskala Saksa	211735	71	07.02.1907	0355-2047
Hilda Raatikainen	211760	75	07.02.1907	0355-2047
Pekka Aurasen	211760	75	07.02.1907	0355-2047
Adolf Pourun	211775	82	07.02.1907	0355-2047
Oskari Eskola	211775	82	07.02.1907	0355-2047
Aukusti Eiulon	211778	84	07.02.1907	0355-2047
Aukusti Wiitanen Vesilahti	211780	85	07.02.1907	0355-2047
A. Nikitiu	211795	90	07.02.1907	0355-2047
W. Rothelta	211795	90	07.02.1907	0355-2047
H. Nyström	211799	91	07.02.1907	0355-2047
Artur ANin	211801	91	07.02.1907	0355-2047
Auni Koski	211803	92	07.02.1907	0355-2047
ARVID JÄRNEFELT	211825	104	07.02.1907	0355-2047
Ida Aalberg	211867	134	07.02.1907	0355-2047
Ida Aalbergin	211871	136	07.02.1907	0355-2047
Frans Schöra	211881	141	07.02.1907	0355-2047
Hans Tauchei	211881	141	07.02.1907	0355-2047
Paul Miry	211882	142	07.02.1907	0355-2047
Jacques Gaillard	211882	142	07.02.1907	0355-2047
Otto Kotilainen	211904	146	07.02.1907	0355-2047
Pekka Halonen	211941	12	07.02.1907	0355-2047
Klaus Kurki	211945	14	07.02.1907	0355-2047
Leonid Anbrrjnoin	211973	24	07.02.1907	0355-2047
Mariens Pariisi	212295	33	07.02.1907	0355-2047
SL F.	212344	54	07.02.1907	0355-2047
H. Rät'	212365	61	07.02.1907	0355-2047
I. Talwitic	212396	77	07.02.1907	0355-2047
Uoti Ilmajoki	212396	77	07.02.1907	0355-2047
Uoti Ilmajoki	212401	81	07.02.1907	0355-2047
Ä. Tolitander	212410	85	07.02.1907	0355-2047
SIV S- Oksanen	212412	85	07.02.1907	0355-2047
Ä. Tallgren	212416	85	07.02.1907	0355-2047
Ina Srfiantmnmi	212457	105	07.02.1907	0355-2047
Gustaf Niklander	212572	42	07.02.1907	0355-2047
Gustaf Niklander	212576	45	07.02.1907	0355-2047
Aksel Aianderin	212613	67	07.02.1907	0355-2047
Wilhelm Kommonen	212635	82	07.02.1907	0355-2047
Theodor LöTströin-vainaj&n	212677	106	07.02.1907	0355-2047
Emil Orädd	212680	108	07.02.1907	0355-2047
Theodor Löfstrumin	212682	109	07.02.1907	0355-2047
Emil Orädd	212685	111	07.02.1907	0355-2047
Ida Valius	212695	116	07.02.1907	0355-2047
Tyyni Volotstktk	212835	192	07.02.1907	0355-2047
Henry Kerkelä	212862	214	07.02.1907	0355-2047
Viktor Sivén	212897	241	07.02.1907	0355-2047
Artur Alli	212921	254	07.02.1907	0355-2047
Gustaf Björkman	213008	44	08.02.1907	0355-2047
Uno Boijer	213077	96	08.02.1907	0355-2047
Ida Päivänvaarai	213118	119	08.02.1907	0355-2047
Krnil Salminen	213130	129	08.02.1907	0355-2047
Otto Hyyry	213167	160	08.02.1907	0355-2047
Vilhelm Hackman	213203	187	08.02.1907	0355-2047
Carl Lindvall	213204	187	08.02.1907	0355-2047
Matti Pieti	213205	187	08.02.1907	0355-2047
Aleks Koho	213206	187	08.02.1907	0355-2047
Ivar Alopaeus	213210	188	08.02.1907	0355-2047
SAKARI CASTREN	213227	3	08.02.1907	0355-2047
Ida Aalberg-	213238	14	08.02.1907	0355-2047
Eino Leim	213246	20	08.02.1907	0355-2047
Sofia Soininen	213265	33	08.02.1907	0355-2047
Ida Aalberg-Uexkull-GyllenbancTin	213306	70	08.02.1907	0355-2047
Lucrezia Borg	213307	71	08.02.1907	0355-2047
Juhani Aho	213311	72	08.02.1907	0355-2047
Aleksis Kivi	213316	74	08.02.1907	0355-2047
Oscar Wilde	213322	79	08.02.1907	0355-2047
Adolf Lindfors	213329	85	08.02.1907	0355-2047
Adolf Lindfors	213348	104	08.02.1907	0355-2047
Ester Helenius	213362	116	08.02.1907	0355-2047
Ernst E.	213501	194	08.02.1907	0355-2047
HELGE HARTMAH	213523	207	08.02.1907	0355-2047
Alfred Holmström	213525	208	08.02.1907	0355-2047
Otto Tanner	213541	216	08.02.1907	0355-2047
Fritz Wiik	213541	216	08.02.1907	0355-2047
Elia Esiaien	213573	226	08.02.1907	0355-2047
TIO IHU	213710	259	08.02.1907	0355-2047
IA A Saario	213750	273	08.02.1907	0355-2047
Juliette Lind	213795	290	08.02.1907	0355-2047
Vivi Ruotsalainen	213795	290	08.02.1907	0355-2047
Gabrielle Laulu	213796	290	08.02.1907	0355-2047
Carl Anton	213803	295	08.02.1907	0355-2047
Anna Larsson	213804	296	08.02.1907	0355-2047
Fernanda Soretta	213804	296	08.02.1907	0355-2047
Laura Maria	214052	14	08.02.1907	0355-2047
Maria Koljonen	214052	14	08.02.1907	0355-2047
H. Räbergh	214061	21	08.02.1907	0355-2047
W. Chy°	214064	22	08.02.1907	0355-2047
Emil Grönwik	214073	25	08.02.1907	0355-2047
Martti iNictlinc	214082	32	08.02.1907	0355-2047
Alma Försten Sippola	214082	32	08.02.1907	0355-2047
I. Pöntynen	214082	32	08.02.1907	0355-2047
Alma Försten Sippola	214083	33	08.02.1907	0355-2047
Hilda Pärssinen	214089	36	08.02.1907	0355-2047
W. Heiinoncn	214091	37	08.02.1907	0355-2047
Mimmi Koiitulaiiien	214094	40	08.02.1907	0355-2047
Tekla Hult	214099	43	08.02.1907	0355-2047
I. Kattelus	214102	44	08.02.1907	0355-2047
Hilma Räsänen	214106	46	08.02.1907	0355-2047
Hilma Räsänen	214112	48	08.02.1907	0355-2047
Hilma Räsänen	214113	49	08.02.1907	0355-2047
H. Alkunen	214133	54	08.02.1907	0355-2047
Maikki Fridcrg	214133	54	08.02.1907	0355-2047
O. Ta	214133	54	08.02.1907	0355-2047
Valfrid Pcrttila	214137	56	08.02.1907	0355-2047
Maria Laine	214137	56	08.02.1907	0355-2047
Julio Laakso	214137	56	08.02.1907	0355-2047
Marta Amanda	214138	57	08.02.1907	0355-2047
Maria Amanda	214141	58	08.02.1907	0355-2047
W. Reima	214144	59	08.02.1907	0355-2047
Maiju Pohjapalo	214144	59	08.02.1907	0355-2047
Matti Tuomala	214144	59	08.02.1907	0355-2047
I. Myntti	214147	60	08.02.1907	0355-2047
Miina Sillanpää	214150	60	08.02.1907	0355-2047
Aatto Siren	214150	60	08.02.1907	0355-2047
Alma Candolin	214150	60	08.02.1907	0355-2047
Marta Amanda	214151	60	08.02.1907	0355-2047
Jaakko Gummerus	214151	60	08.02.1907	0355-2047
Kaarlo Vlomstedt	214197	82	08.02.1907	0355-2047
Atle Wilskman	214198	82	08.02.1907	0355-2047
Santeri Nuor^	214200	83	08.02.1907	0355-2047
Eero Haapalainen	214202	84	08.02.1907	0355-2047
O. Talas	214206	86	08.02.1907	0355-2047
Mikael Oskiuin	214210	90	08.02.1907	0355-2047
Gustaf Reinhold Karlsson	214238	104	08.02.1907	0355-2047
Johan Adolf Lindströmin	214238	104	08.02.1907	0355-2047
Wiktor Wainio	214238	104	08.02.1907	0355-2047
Arcl Grönberg	214247	107	08.02.1907	0355-2047
O Tiwenius	214297	126	08.02.1907	0355-2047
Werner Söderhjelm	214311	6	08.02.1907	0355-2047
Eero Järnefelt	214312	6	08.02.1907	0355-2047
W. Söderhjelm	214314	6	08.02.1907	0355-2047
Georg Schauman	214314	6	08.02.1907	0355-2047
Matti Kurikka	214315	7	08.02.1907	0355-2047
A. Tcnisosf	214317	8	08.02.1907	0355-2047
Arthur Cairenius	214319	8	08.02.1907	0355-2047
I. Walmarille	214325	10	08.02.1907	0355-2047
Laina Riikonen	214447	46	08.02.1907	0355-2047
Uuno Pakarinen	214477	63	08.02.1907	0355-2047
Jonas Castren	214500	72	08.02.1907	0355-2047
G. Vorqin	214501	72	08.02.1907	0355-2047
Ä. Luoma	214501	72	08.02.1907	0355-2047
I. Wäyrysen	214501	72	08.02.1907	0355-2047
Wilho Reima	214506	73	08.02.1907	0355-2047
Samuli Sihwola	214506	73	08.02.1907	0355-2047
Elli Laine	214506	73	08.02.1907	0355-2047
Sally Grönwik	214529	74	08.02.1907	0355-2047
Jenny Grönwik	214529	74	08.02.1907	0355-2047
G. Holmström	214537	74	08.02.1907	0355-2047
G. Nordstcdt	214542	74	08.02.1907	0355-2047
Ida Aalbergin	214550	80	08.02.1907	0355-2047
Lucrezia Borg	214551	81	08.02.1907	0355-2047
Ida Aalbergin	214556	82	08.02.1907	0355-2047
Ida Aalberg	214561	83	08.02.1907	0355-2047
Ida Aalberg	214562	83	08.02.1907	0355-2047
Ester Niska	214575	91	08.02.1907	0355-2047
Jean Sibelius	214589	95	08.02.1907	0355-2047
Eino Leino	214599	96	08.02.1907	0355-2047
Erkki Kimijärlm	214601	96	08.02.1907	0355-2047
Henrik Schiict	214603	96	08.02.1907	0355-2047
Richard Ttrauss	214624	99	08.02.1907	0355-2047
N>lollli Hlelsandrowusd	214697	27	08.02.1907	0355-2047
Josef Ttttec	214849	90	08.02.1907	0355-2047
Sofia Nordströmille	214898	108	08.02.1907	0355-2047
P Warönille	214931	13	08.02.1907	0355-2047
Hermanni Caarilatu	214940	19	08.02.1907	0355-2047
Antti Mikkola	214996	42	08.02.1907	0355-2047
Allu Kesli	215139	118	08.02.1907	0355-2047
Furichjclm Wiipurista	215201	150	08.02.1907	0355-2047
Murck KristianiaZta	215209	151	08.02.1907	0355-2047
SRafn Kööpenhamina	215209	151	08.02.1907	0355-2047
Elfwiiiss Tampere	215219	152	08.02.1907	0355-2047
Pctioff Pietari	215225	153	08.02.1907	0355-2047
Siifircvbern JumSta	215243	160	08.02.1907	0355-2047
Nupponen Nihti	215245	162	08.02.1907	0355-2047
Södcrftröm Tamperee	215247	164	08.02.1907	0355-2047
SJäriDä Ga	215249	165	08.02.1907	0355-2047
Mittlci Asitlalcista	215252	167	08.02.1907	0355-2047
Liirdblont Lahti	215252	167	08.02.1907	0355-2047
Herman Lihr	215337	15	08.02.1907	0355-2047
Gustaf Niklander	215344	21	08.02.1907	0355-2047
Karl Sucksdorff	215367	34	08.02.1907	0355-2047
Aksel Alanderin	215604	135	08.02.1907	0355-2047
Artur Alli	215618	139	08.02.1907	0355-2047
Alfred Roina	215653	152	08.02.1907	0355-2047
Artur Alli	215834	229	08.02.1907	0355-2047
Artur Alli	215854	238	08.02.1907	0355-2047
Artur Alli	215858	239	08.02.1907	0355-2047
Otto Hyyry	215951	21	09.02.1907	0355-2047
Emil Salminen	216059	97	09.02.1907	0355-2047
Erkki Pulli	216077	104	09.02.1907	0355-2047
Gustaf Björkman	216085	111	09.02.1907	0355-2047
Rafael Engelberg	216162	175	09.02.1907	0355-2047
Victor Ek	216180	184	09.02.1907	0355-2047
Axel Ahlberg	216196	193	09.02.1907	0355-2047
Olga Salo	216198	193	09.02.1907	0355-2047
Oskari Salo	216199	193	09.02.1907	0355-2047
Tyyne Vuorijuuri	216200	193	09.02.1907	0355-2047
Jonas Castrenin	216208	5	09.02.1907	0355-2047
Aleksis Kivi	216251	39	09.02.1907	0355-2047
Hemmo Kll	216251	39	09.02.1907	0355-2047
Teuvo Pakkala	216257	43	09.02.1907	0355-2047
Ida Aaiberg-Uexkull-Gyllenband'in	216261	45	09.02.1907	0355-2047
Lucrezia Borg	216262	46	09.02.1907	0355-2047
Juhani Aho	216264	46	09.02.1907	0355-2047
John Ljungqvist	216291	66	09.02.1907	0355-2047
Adolf Lindfors	216296	71	09.02.1907	0355-2047
Karin Schrey	216339	97	09.02.1907	0355-2047
Bertha Liljeströmin	216341	99	09.02.1907	0355-2047
Alex Branch	216350	105	09.02.1907	0355-2047
Min Tanke	216351	105	09.02.1907	0355-2047
Vivi Ruotsalainen	216400	136	09.02.1907	0355-2047
Carl Anton	216407	141	09.02.1907	0355-2047
Sakari Castren	216456	167	09.02.1907	0355-2047
Ernst E.	216495	184	09.02.1907	0355-2047
Alfred ioiHiSirorn	216518	196	09.02.1907	0355-2047
Fritz Wiik	216535	207	09.02.1907	0355-2047
Karolina EsJceiia	216578	220	09.02.1907	0355-2047
SAKARI CASTREN	216815	291	09.02.1907	0355-2047
Anna Larsson	216819	294	09.02.1907	0355-2047
Felir Saarto	216891	36	09.02.1907	0355-2047
Nikolai Vonienitröm	216891	36	09.02.1907	0355-2047
Julio Snellman	216989	87	09.02.1907	0355-2047
Kalle Puu	216991	87	09.02.1907	0355-2047
Artturi H. Virkkunen	217003	87	09.02.1907	0355-2047
Ville Suhonen	217005	87	09.02.1907	0355-2047
Sofia Chatarina	217093	11	09.02.1907	0355-2047
Wilhelm Lindström	217097	12	09.02.1907	0355-2047
Werner Tödcrström-Osaleyhtion	217103	14	09.02.1907	0355-2047
A. Neowius	217105	15	09.02.1907	0355-2047
A. Gcitlin	217105	15	09.02.1907	0355-2047
W. Lampen	217107	15	09.02.1907	0355-2047
Wäinö Kokko	217116	17	09.02.1907	0355-2047
Heikki Karjalainen	217116	17	09.02.1907	0355-2047
Antti Retola	217117	17	09.02.1907	0355-2047
Eulo Ollilan	217151	37	09.02.1907	0355-2047
Johan Hjalmar Saarikko	217165	48	09.02.1907	0355-2047
SBcnicr ÄcowiuK	217218	69	09.02.1907	0355-2047
Tralscheffstijn Eno	217220	70	09.02.1907	0355-2047
Nikolai Hosiniuoff	217220	70	09.02.1907	0355-2047
Eino Leino	217263	86	09.02.1907	0355-2047
Ida Anlberc	217265	86	09.02.1907	0355-2047
H. Nofenbetg	217295	99	09.02.1907	0355-2047
Maria Ahlman Turunen	217308	106	09.02.1907	0355-2047
A. Wirzcniukscn	217313	110	09.02.1907	0355-2047
Iwar Iwarus nuori	217326	115	09.02.1907	0355-2047
Kaukinen Muolasta	217342	119	09.02.1907	0355-2047
Tekla Hult	217343	119	09.02.1907	0355-2047
Ida Aalbcrain	217414	7	09.02.1907	0355-2047
Robert Chiltcrn	217426	11	09.02.1907	0355-2047
Ida Aalberg	217456	19	09.02.1907	0355-2047
Ida Aalberg	217457	19	09.02.1907	0355-2047
Francois Coppeo	217459	19	09.02.1907	0355-2047
Mally Vurjam	217468	25	09.02.1907	0355-2047
ARVID JÄRNEFELT	217657	100	09.02.1907	0355-2047
Sergei Älcksandro	217738	10	09.02.1907	0355-2047
Julian liallinlolaupiiu^iZsa	217759	15	09.02.1907	0355-2047
Frans Josef	217840	44	09.02.1907	0355-2047
P Halonen	217863	56	09.02.1907	0355-2047
Armas Lindgrenwaripu^ecnj	217867	57	09.02.1907	0355-2047
Irjö Him	217868	57	09.02.1907	0355-2047
Nkscl Gollön	217869	58	09.02.1907	0355-2047
Söugo S	217870	58	09.02.1907	0355-2047
Kaarle Hertma	217873	60	09.02.1907	0355-2047
Otto Tonner	217876	61	09.02.1907	0355-2047
Olga Jpjelt	217878	63	09.02.1907	0355-2047
Anna Malmberg	217878	63	09.02.1907	0355-2047
Ida Swensson	217879	63	09.02.1907	0355-2047
Lina Hjelt	217879	63	09.02.1907	0355-2047
Alisa Tiistonrn	217931	93	09.02.1907	0355-2047
Eino Voiunmaata	217950	99	09.02.1907	0355-2047
Emil Lassi	217978	113	09.02.1907	0355-2047
Kaarle Sjöblom	217991	118	09.02.1907	0355-2047
Matti Ml'	218010	128	09.02.1907	0355-2047
Matti Mikandcr	218024	6	09.02.1907	0355-2047
Sulo Sinisalo	218177	107	09.02.1907	0355-2047
Ä. Mali	218307	145	09.02.1907	0355-2047
SL W.	218308	146	09.02.1907	0355-2047
Herman Lihr	218336	163	09.02.1907	0355-2047
Gustaf Niklander	218346	171	09.02.1907	0355-2047
Aksel Alanderin	218444	234	09.02.1907	0355-2047
Bruno Juselius	218528	29	09.02.1907	0355-2047
Max Hönig	218582	56	09.02.1907	0355-2047
Rudolf Jack	218614	73	09.02.1907	0355-2047
Gösta Alander	218642	89	09.02.1907	0355-2047
Arthur Kappeli	218646	93	09.02.1907	0355-2047
Juho Jalkanen	218653	97	09.02.1907	0355-2047
Einar Saedelio	218778	166	09.02.1907	0355-2047
Pekka Anttonen	218880	35	10.02.1907	0355-2047
Gustav Paulig	218890	42	10.02.1907	0355-2047
Maila Mikkola	218900	50	10.02.1907	0355-2047
Matti Seppälä	218928	70	10.02.1907	0355-2047
Georg Jägarhoroin	219011	119	10.02.1907	0355-2047
W. Havu	219063	154	10.02.1907	0355-2047
NILS NORELL	219087	174	10.02.1907	0355-2047
HUGO LILIUS	219087	174	10.02.1907	0355-2047
Nils Horeil	219094	181	10.02.1907	0355-2047
Hugo Lilius	219095	181	10.02.1907	0355-2047
Vilhelm Kama	219120	199	10.02.1907	0355-2047
Martti Vuori	219163	23	10.02.1907	0355-2047
Paul Wahl	219191	43	10.02.1907	0355-2047
Sjöblom Vaasa	219213	58	10.02.1907	0355-2047
Wikeström Turo	219214	58	10.02.1907	0355-2047
Teuvo Pakkala	219225	66	10.02.1907	0355-2047
Oskar Merikanto	219227	66	10.02.1907	0355-2047
Ida Aalberg-Uexkull-Gyllenband'in	219229	68	10.02.1907	0355-2047
Lucrezia Borg	219230	69	10.02.1907	0355-2047
Juhani Aho	219234	70	10.02.1907	0355-2047
John Ljungqvist	219285	109	10.02.1907	0355-2047
Adolf Lindfors	219291	114	10.02.1907	0355-2047
Alfred Casella	219320	138	10.02.1907	0355-2047
Henri Casadesus	219320	138	10.02.1907	0355-2047
Marcel Casadesus	219320	138	10.02.1907	0355-2047
Sigurd King	219349	158	10.02.1907	0355-2047
Paula Engataöm	219349	158	10.02.1907	0355-2047
Gustaf Ljurcrgren	219353	160	10.02.1907	0355-2047
Otto Holm	219355	162	10.02.1907	0355-2047
Hulda l.	219355	162	10.02.1907	0355-2047
Harry Röneholm	219357	162	10.02.1907	0355-2047
Arvo Penttilä	219358	162	10.02.1907	0355-2047
Hannes Sjöblom	219423	202	10.02.1907	0355-2047
Anton Sitt	219435	212	10.02.1907	0355-2047
Ilmari Krohn	219450	221	10.02.1907	0355-2047
Armas Launis	219453	221	10.02.1907	0355-2047
Ester Helenius	219539	273	10.02.1907	0355-2047
Bertha Liljeströmin	219568	3	10.02.1907	0355-2047
Juliette Lind	219579	10	10.02.1907	0355-2047
Gabrielle Laulu	219580	10	10.02.1907	0355-2047
Carl Anton	219585	14	10.02.1907	0355-2047
Anna Larsson	219585	14	10.02.1907	0355-2047
Fernanda Soretta	219585	14	10.02.1907	0355-2047
Oskari Armi Mäkelä	219641	41	10.02.1907	0355-2047
Oskari Arwi Mäkelä	219643	41	10.02.1907	0355-2047
Frans Mikko Mäkelä	219643	41	10.02.1907	0355-2047
Mäkelä nuori	219643	41	10.02.1907	0355-2047
Cc-far Parkkiiieu	219649	45	10.02.1907	0355-2047
Hilmer Edlund	219653	46	10.02.1907	0355-2047
Arel Palmroos	219658	49	10.02.1907	0355-2047
Nils Norell	219660	50	10.02.1907	0355-2047
Hugo Lilius	219661	50	10.02.1907	0355-2047
Frans Höijor	219663	51	10.02.1907	0355-2047
Johannes Suhonen	219666	52	10.02.1907	0355-2047
W. Fagerlundin	219668	53	10.02.1907	0355-2047
Wilho Äeinm	219681	60	10.02.1907	0355-2047
Oskari Laine	219683	61	10.02.1907	0355-2047
Gustaf Rosenawist	219692	63	10.02.1907	0355-2047
Vilhelm Lundwall	219694	63	10.02.1907	0355-2047
Lennart Leander	219695	63	10.02.1907	0355-2047
Juho Lassila	219697	64	10.02.1907	0355-2047
Juho Myntti	219698	64	10.02.1907	0355-2047
Hilda Käkikoski	219698	64	10.02.1907	0355-2047
Ernot Gust	219699	64	10.02.1907	0355-2047
Kaarlo Ojanen	219701	64	10.02.1907	0355-2047
Oskari Lylykorpi	219702	65	10.02.1907	0355-2047
Knstaf Tilfwcrhjelni	219713	68	10.02.1907	0355-2047
Hilding Meinander	219720	70	10.02.1907	0355-2047
Hilma Tchildt	219732	73	10.02.1907	0355-2047
Anna Onist	219739	75	10.02.1907	0355-2047
Kyösti Himanka	219748	78	10.02.1907	0355-2047
Ernst Krogius	219771	85	10.02.1907	0355-2047
Onni Hall'ten	219879	4	10.02.1907	0355-2047
Miina Tillanvään	219881	4	10.02.1907	0355-2047
Johan Leonard Borgström	219904	14	10.02.1907	0355-2047
Henrik Borgström	219905	14	10.02.1907	0355-2047
Carolina Borgström	219905	14	10.02.1907	0355-2047
August Vnström	219928	20	10.02.1907	0355-2047
Gustav Paulig	219931	21	10.02.1907	0355-2047
Emelie Stenström	220032	67	10.02.1907	0355-2047
I. Nalin	220084	103	10.02.1907	0355-2047
Ida Aalberg	220199	9	10.02.1907	0355-2047
Allvar Österlund	220265	46	10.02.1907	0355-2047
Amalia Pclkonrn	220386	103	10.02.1907	0355-2047
Petter Pälliicffinwasta	220392	106	10.02.1907	0355-2047
Nic Lchmann	220398	109	10.02.1907	0355-2047
Paul Wahlillc	220398	109	10.02.1907	0355-2047
