Source	Target	Weigth
Jalmari Joutsi	Tyyne Halme	3
Hilja Liimatainen	Hilma Nyström	3
Knut Wasastjerna	Onni Tarja	3
Karl Saaristo	Wilho Aaltonen	3
Karl Saaristo	Otto Sallinen	3
Aatto Sirenin	Hilja Pärssinen	3
Edward Pohjatähti	Jaakko Kallio	3
Edward Pohjatähti	Otto Sallinen	3
Edward Pohjatähti	Kalle Kantola	3
Edward Pohjatähti	Karl Saaristo	3
Edward Pohjatähti	Isak Lehtinen	3
Edward Pohjatähti	Kalle Jäntti	3
Edward Pohjatähti	Wilho Aaltonen	3
Edward Pohjatähti	Jooseppi Rajala	3
Edward Pohjatähti	Juho Nestor Nurmi	3
Hilda Käkikoski	Wilho Reima	3
Katri Räisänen	Maria Söderlund	3
Katri Räisänen	Olga Ström	3
Ilmari Tähtinen	Kaarlo Nissinen	3
Ilmari Tähtinen	Mandi Terho	3
Ilmari Tähtinen	Jalmari Joutsi	3
Anders Donner	Ernst Borenius	3
Enrico Ferri	Yrjö Sirola	3
Heino Kaski	Otto Kotilainen	3
Heino Kaski	Toivo Kuula	3
Otto Sallinen	Wilho Aaltonen	3
Kalle Jäntti	Matti Veijalainen	3
Kalle Jäntti	Otto Sallinen	3
Kalle Jäntti	Tuomas Piispa Ursin	3
Kalle Jäntti	Karl Saaristo	3
Isak Lehtinen	Jaakko Kallio	3
Isak Lehtinen	Kalle Kantola	3
Isak Lehtinen	Karl Saaristo	3
Isak Lehtinen	Otto Sallinen	3
Isak Lehtinen	Kalle Jäntti	3
Isak Lehtinen	Wilho Aaltonen	3
Isak Lehtinen	Jooseppi Rajala	3
Isak Lehtinen	Juho Nestor Nurmi	3
Aina Sundström	Hilma Nyström	3
Aina Sundström	Katri Räisänen	3
Aina Sundström	Hilda Hänninen	3
Aina Sundström	Irene Johansson	3
Aina Sundström	Hilma Söderholm	3
Selim Palmgren	Väinö Mäkinen	3
Heikki Ritavuori	Vilho Sellnheimo	3
Fanny Malmstenin	Johan Kauppi	3
Aino Joki	Lydia Joki	3
Hilda Hänninen	Hilma Lassila	3
Hilda Hänninen	Hilma Myöhänen	3
Hilda Hänninen	Olga Ström	3
Hilda Hänninen	Maria Söderlund	3
Irene Johansson	Maria Söderlund	3
Irene Johansson	Olga Ström	3
Hilma Söderholm	Olga Ström	3
Hilma Söderholm	Maria Söderlund	3
Emil Anshelm Mäkelä	Jaakko Kallio	3
Emil Anshelm Mäkelä	Otto Sallinen	3
Antti Jalava	Edvard Toth	3
Hilda Ihalainen	Hilma Nyström	3
Hilda Ihalainen	Olga Ström	3
Matti Veijalainen	Wilho Aaltonen	3
Matti Veijalainen	Tuomas Piispa Ursin	3
Herman Lindholm	Hilma Myöhänen	3
Herman Lindholm	Hilma Nyström	3
Herman Lindholm	Katri Räisänen	3
Herman Lindholm	Hilda Hänninen	3
Herman Lindholm	Irene Johansson	3
Herman Lindholm	Hilma Söderholm	3
Max Schippel	Mikko Uotinen	3
Juho Rissanen	Nestori Telkkä	3
Fiina Ekman	Hilma Lassila	3
Fiina Ekman	Fiina Nikander	3
Fiina Ekman	Hilma Nyström	3
Fiina Ekman	Katri Räisänen	3
Fiina Ekman	Hilda Hänninen	3
Fiina Ekman	Irene Johansson	3
Fiina Ekman	Maria Söderlund	3
Fiina Ekman	Hilma Söderholm	3
Hilma Nyström	Ida Kosonen	3
Hilma Nyström	Maria Söderlund	3
Sulo Vuolijoki	Yrjö Sirola	3
Jooseppi Rajala	Otto Sallinen	3
Jooseppi Rajala	Juho Nestor Nurmi	3
Jooseppi Rajala	Matti Veijalainen	3
Jooseppi Rajala	Karl Saaristo	3
Jooseppi Rajala	Tuomas Piispa Ursin	3
Fiina Nikander	Hilma Lassila	3
Fiina Nikander	Hilma Nyström	3
Fiina Nikander	Katri Räisänen	3
Fiina Nikander	Maria Söderlund	3
Fiina Nikander	Hilda Hänninen	3
Fiina Nikander	Irene Johansson	3
Fiina Nikander	Hilma Söderholm	3
Anni Ahonen	Hilma Lassila	3
Anni Ahonen	Fiina Nikander	3
Anni Ahonen	Maria Söderlund	3
Anni Ahonen	Hilda Hänninen	3
Anni Ahonen	Hilma Nyström	3
Anni Ahonen	Katri Räisänen	3
Anni Ahonen	Fiina Ekman	3
Anni Ahonen	Irene Johansson	3
Anni Ahonen	Hilma Söderholm	3
Heikki Klemetti	Robert Kajanuksen	3
Otto Kotilainen	Toivo Kuula	3
Emil Perttilä	Matti Autio	4
ARVID JÄRNEFELT	Kaapro Jääskeläinen	4
ARVID JÄRNEFELT	Kaarle Halme	4
ARVID JÄRNEFELT	Eemil Elo	4
Hilma Rantanen	Simo Kaario	4
Hilma Rantanen	Mandi Terho	4
Ida Oksanen	Miina Sillanpää	4
Otto Noro	Tyyne Halme	4
Alma Jokinen	Miina Sillanpää	4
Alma Jokinen	Matti Autio	4
Kaarle Halme	Matti Paasivuori	4
Kaarle Halme	Otto Tiupan	4
Kaarle Halme	Yrjö Sirola	4
Kaarle Halme	Veikko Korhonen	4
I. Viertotie	Onni Lindebäck	4
Kaarlo Nissinen	Tyyne Halme	4
Erkki Melartin	Jalmari Hahl	4
Erkki Melartin	Hilja Liima	4
Jaakko Kallio	Otto Sallinen	4
Mikko Uotinen	Otto Tiuppa	4
Mandi Terho	Tyyne Halme	4
Kalle Kantola	Wilho Aaltonen	4
Antti Ollila	Hilma Nyström	4
Antti Ollila	Olga Ström	4
Maria Laine	Miina Sillanpää	4
Laine L	Olga Leino	4
Ilmari Tähtinen	Tyyne Halme	4
Eino Leino	Kaarle Halme	4
Kalle Jäntti	Wilho Aaltonen	4
Kalle Jäntti	Kalle Kantola	4
Hilda Hänninen	Hilma Nyström	4
Hilda Hänninen	Katri Räisänen	4
Hilda Hänninen	Irene Johansson	4
Hilda Hänninen	Hilma Söderholm	4
Irene Johansson	Katri Räisänen	4
Hilma Söderholm	Irene Johansson	4
Hilma Söderholm	Katri Räisänen	4
Olga von	Verner Humble	4
Max Schippel	Otto Tiuppa	4
Juho Rissanen	Otto Tiupan	4
Hilja Liinamaa	Kaarle Halme	4
Hilja Liinamaa	Kaapro Jääskeläinen	4
Hilja Liinamaa	Juho Rissanen	4
Hilma Nyström	Olga Ström	4
Hilma Nyström	Irene Johansson	4
Hilma Nyström	Hilma Söderholm	4
Hilma Nyström	Katri Räisänen	4
Jooseppi Rajala	Kalle Kantola	4
Jooseppi Rajala	Kalle Jäntti	4
Jooseppi Rajala	Wilho Aaltonen	4
Uotinen Mikko	Vesa Aug	4
Kaapro Jääskeläinen	Otto Tiupan	4
Kaapro Jääskeläinen	Kaarle Halme	4
Kaapro Jääskeläinen	Veikko Korhonen	4
Kaapro Jääskeläinen	Matti Paasivuori	4
Aksel Frisk	Juho Virtanen	5
Hilma Rantanen	Kaarle Halme	5
Aatto Siren	Otto Tiuppa	5
Robert Blatchford	Väinö Jokinen	5
Walter Herlin	Werner Lindbohm	5
Aatto Sirenin	Väinö Hupli	5
Eero Alpi	Kaarle Halme	5
Friedrich Engels	Paul Kempe	5
Juho Rissanen	Veikko Korhonen	5
Juho Rissanen	Matti Paasivuori	5
Juho Rissanen	Yrjö Sirola	5
Sulo Vuolijoki	Väinö Jokinen	5
Evert Suonio	Wilhelm Krag	5
Kaapro Jääskeläinen	Yrjö Sirola	5
Emil af Hällström	Juuso Hedberg	5
Karl Marx	Väinö Hupli	6
Emil Perttilä	Miina Sillanpää	6
ARVID JÄRNEFELT	Hilja Liinamaa	6
ARVID JÄRNEFELT	Otto Tiupan	6
Aatto Siren	Leonid Andrejev	6
Juho Virtanen	Kalle Sinivuori	6
Hanna Lalli	Olga Salmi	6
Hanna Laki	Olga Salmi	6
Otto Tiupan	Yrjö Sirola	6
Väinö Jokinen	Väinö Tolkka	6
Friedrich Engels	Hilda Tammelo	6
Matti Autio	Miina Sillanpää	6
Eemil Elo	Väinö Toikka	6
ARVID JÄRNEFELT	Karl Marx	7
ARVID JÄRNEFELT	Matti Paasivuori	7
ARVID JÄRNEFELT	Yrjö Sirola	7
ARVID JÄRNEFELT	Veikko Korhonen	7
Aksel Frisk	Juho Mäntylä	7
A. Timonen	O. Oksanen	7
Aatto Siren	Yrjö Sirola	7
Veikko Korhonen	Yrjö Sirola	7
Juho Rissanen	Karl Marx	7
Eemil Elo	Matti Paasivuori	7
Eemil Elo	Otto Tiupan	7
Eemil Elo	Veikko Korhonen	7
Eemil Elo	Hilja Liinamaa	7
Hilja Liinamaa	Yrjö Sirola	7
Matti Paasivuori	Yrjö Sirola	8
Väinö Jokinen	Väinö Toikka	8
Friedrich Engels	Richard Calwer	8
Matti Paasivuori	Otto Tiupan	9
Aatto Sirenin	Karl Marx	9
Otto Tiupan	Veikko Korhonen	9
Hilja Liinamaa	Otto Tiupan	9
Hilja Liinamaa	Veikko Korhonen	9
Hilja Liinamaa	Matti Paasivuori	9
Hilda Tammelo	Karl Marx	9
Hilda Tammelo	Richard Calwer	9
Hilda Tammelo	Paul Kempe	9
Matti Paasivuori	Veikko Korhonen	10
Voitto Eloranta	Väinö Jokinen	10
Voitto Eloranta	Väinö Toikka	10
Elsa Kannisto	Emmy Laine	10
Heikki Ritavuori	Ludvig Hjelt	10
Karl Marx	Richard Calwer	11
Paul Kempe	Richard Calwer	11
Emmy Laine	Ida Sepponen	11
Aatu Halme	Antti Räsänen	11
Alise Sistonen	Anna Valjakka	11
Karl Marx	Paul Kempe	12
ARVID JÄRNEFELT	Juho Rissanen	12
Eino Leino	Wilhelm Meyer-	12
Heikki Ritavuori	Vilho Selinheimo	12
Friedrich Engels	Karl Marx	12
Hanna LalU	Olga Salmi	12
Väinö Toikka	Yrjö Sirola	13
Väinö Jokinen	Yrjö Sirola	13
Einar Böök	Heikki Ritavuori	14
Juho Mäntylä	Juho Virtanen	14
Olga Tuhkanen	Riikka Laitinen	14
Elsa Kannisto	Ida Sepponen	15
Lyydia Laatikko	Riikka Laitinen	15
Eemil Elo	Väinö Tolkka	18
Aleksis Kivi	Hemmo Kallio	21
Alanne Fredriksberg	Laine Fredriksberg	23
Väinö Tolkka	Yrjö Sirola	25
Voitto Eloranta	Väinö Tolkka	28
Aino Eronen	Laine I.	37
Juho Mäntylä	Kalle Sinivuori	38
Aino Eronen	Olga Leino	39
Sulo Vuolijoki	Y. Sirola	49
Eemil Elo	Yrjö Sirola	51
Voitto Eloranta	Yrjö Sirola	52
Laine I.	Olga Leino	53
Eemil Elo	Voitto Eloranta	55
