Source	Target	Weigth
Armas Nikolai Soini	Johan Alfred Mäkipää	14
Armas Nikolai Soini	Kaarle Helin	14
Armas Nikolai Soini	Wilhelm Jaakkola	14
Armas Nikolai Soini	Jaakko Kallio	14
Armas Nikolai Soini	Kalle Kantola	14
Armas Nikolai Soini	Johan Urho Rantala	14
Tuomas Piispa Ursin	Wilho Aaltonen	14
Joonas Lagus	Kaarle Nieroth	14
Juho Myntti	Kustaa Emil Aaltonen	14
Johan Urho Rantala	Otto Sallinen	14
Johan Urho Rantala	Wilho Aaltonen	14
Johan Urho Rantala	Wilhelm Jaakkola	14
August Oikarinen	Karl Saaristo	14
August Oikarinen	Kaarlo Niininen	14
August Oikarinen	Kaarle Helin	14
August Oikarinen	Johan Urho Rantala	14
August Oikarinen	Jooseppi Rajala	14
Aino Halonen	Wäinö Sola	14
Aino Halonen	Emil Kauppi	14
Hilja Pärssinen	Jussi Tuominen	14
Hilja Pärssinen	Matti Seppälä	14
Anders Johan Forsman	Tuomas Piispa Ursin	14
Anders Johan Forsman	Juho Myntti	14
Anders Johan Forsman	Isak Lehtinen	14
Anders Johan Forsman	Kustaa Emil Aaltonen	14
Herman Asikainen	Juho Nestor Nurmi	14
Herman Asikainen	Johan Alfred Mäkipää	14
Herman Asikainen	Tuomas Piispa Ursin	14
Herman Asikainen	Johan Arthur Taimi	14
Herman Asikainen	Richard Lindroosin	14
Hilja Liinamaa-Pärssinen	Miina Sillanpää	14
Hilja Liinamaa-Pärssinen	Kaarlo Terhi	14
Emil Anshelm Mäkelä	Karl Saaristo	14
Emil Anshelm Mäkelä	Kalle Jäntti	14
Jaakko Stenius	Joonas Lagus	14
Emil Lassi	Niilo Mantere	14
Matti Pesonen	Oskar Nissinen	14
Kasimir Leino	Werner Anttila	14
Kaarlo Terhi	Matti Autio	14
Anders Donner	Ernst Borenius	14
Oskar Antikainen	Otto Sallinen	14
Ilmari Krohn	Karl Ekmanin	14
Alli Nissinen	Leo Tolstoi	14
Arnold Napoleon Eklund	Gustaf Oskar Rantala	14
Arnold Napoleon Eklund	Isak Lehtinen	14
Arnold Napoleon Eklund	Kaarlo Niininen	14
Antti Junkkari	Kalle Laitinen	14
Aune Krohn	Maria Stenroth	15
Maila Talvio	Martin Katshur	15
Maila Talvio	Yrjö Hirn	15
Eliel Saarinen	Helmi Setälä	15
Carl H.	Otto Koponen	15
Arthur Peterson	Knut Nyholm	15
Juho Nestor Nurmi	Kustaa Emil Aaltonen	15
Juho Nestor Nurmi	Juho Oskar Jokinen	15
Erkki Pulli	Lauri Ingman	15
Juhani Aho	Wäinö Salminen	15
Henrik Filppula	Kalle Jäntti	15
Henrik Filppula	Kasper Renström	15
Frans Oskar Nurmi	Juho Nestor Nurmi	15
Frans Oskar Nurmi	Otto Sallinen	15
Frans Oskar Nurmi	Kaarlo Niininen	15
Frans Oskar Nurmi	Johan Urho Rantala	15
Karl Saaristo	Matti Veijalainen	15
Hilda Käkikoski	Maria Raunio	15
A. Ensio	Heino Aulanko	15
Isak Lehtinen	Johan Nurminen	15
Isak Lehtinen	Kaarlo Niininen	15
Kaarle Helin	Otto Sallinen	15
Eino Leino	Robert Kajanus	15
Lauri Tuunainen	Otto Karhi	15
Heino Aulanko	O. Auer	15
Heino Aulanko	Maria Furuhjelm	15
Aleksi Kangaspää	Matti Järvi	15
Erland Hytönen	Vilho Wallin	15
Alarik Emil Sikanen	Karl Saaristo	15
Alarik Emil Sikanen	Jaakko Kallio	15
Lyydia Laatikko	Riikka Laitinen	15
Mary Wood-Allen	Yrjö Weil	15
Aino Lehtonen	THOMAS MALORY	15
Mandi Lampén	Saimi Vallin	15
Martta Pohjapalo	Miina Sillanpää	15
Heikki Juntunen	Rudolf Holsti	15
Juho Hilli	Matti Kaljunen	15
Aatto Sirenin	Hilja Pärssinen	15
Eero Järnefelt	Maria Wiik	15
Elsa Lindström	Kaarle Krohn	15
Eero Erkko	H. Paasonen	15
Eero Erkko	Kaarle Krohn	15
Eero Erkko	Juhani Aho	15
Matti Ahola	Matti Kauppila	15
Maria Raunio	Wilho Laine	15
Hannes Leiviskä Yrjö Kivioja	Pekka Brofeldt	15
ANTTI MIKKOLA	Leo Harmaja	15
Elsa Kannisto	Ida Sepponen	15
A. Alopaeus	Edvin Vikberg	15
Juho Torppa	Juho Tulikoura	15
Hilda Flodin	Hugo Simberg	15
Henrik Hartman	Oskar Schultz	15
Armas Raitio	Juho Savio	15
Eemil Elo	Veikko Korhonen	15
Aino Snellman	Artturi Myntti	15
Emma Teittinen	Matti Pesonen	15
Jussi Tuominen	Roope Kojonen	15
Aksel Alander	Axel Friberg	15
Kaarle Krohn	Wihtori Peltonen	15
Hilja Haahti	Kerttu Kärkkäinen	15
Mikael Soininen	Oskar Nissinen	15
Matti Paasivuori	Yrjö Sirola	15
Matti Paasivuori	Otto Tiupan	15
Edla Enroos	Mandi Lampén	15
Hilma Alanko	Maria Palo	15
Karl Marx	Väinö Hupli	15
Karl Marx	Paul Kempe	15
Tiihonen Minna	W. Cygnaeus	15
Lucina Hagman	Olga Oinola	15
I. Astalan	Juho Torppa	15
Emil Artur Bergström	Johan Nurminen	15
Emil Artur Bergström	Kaarlo Niininen	15
Arthur Ferdinand Ikäheimonen	Johan Nurminen	15
August Juselius	Axel Alenius	15
Einar Molander	Otto Koponen	15
Juho Kustaa Rantanen	Tuomas Piispa Ursin	15
Juho Kustaa Rantanen	Richard Lindroosin	15
Nils Idmanin	Uno Cygnaeus	15
Kalle Jäntti	Oskar Antikainen	15
Kaarlo Niininen	Otto Sallinen	15
Kaarlo Niininen	Richard Lindroosin	15
Kalle Kantola	Kustaa Emil Aaltonen	15
A. Hartman	G. Gustafsson	15
Anna Brännas	Ulla Ropponen	15
Emanuel Nurmi	Frans Oskar Nurmi	15
Emanuel Nurmi	Tuomas Piispa Ursin	15
Einar Stenius	Johannes Lundson	15
A. Soini	Nestor Ojala	15
Adolf Salonen	Tuomas Piispa Ursin	15
Adolf Salonen	Alarik Emil Sikanen	15
Maria Palo	Sandra Koskinen	15
Eero A. Liakka	Kaarlo Heikkinen	15
August Raatikainen	Santeri Alkio	15
Friedrich Engels	Karl Marx	15
Hilma Ihala	Nestor Ojala	15
Jaakko Kallio	Juho Nestor Nurmi	15
Jaakko Kallio	Wilhelm Jaakkola	15
Anshelm Helenius	Antero Kotka	15
Johan Nurminen	Kustaa Emil Aaltonen	15
Johan Arthur Taimi	Johan Nurminen	15
Johan Arthur Taimi	Juho Oskar Jokinen	15
Johan Arthur Taimi	Kalle Jäntti	15
Johan Arthur Taimi	Johan Urho Rantala	15
Juho Anttonen	Tuomas Korhonen	15
Juho Lahtinen	Matti Järvi	15
Anna Pihl	Mandi Lampén	15
Hjalmar Nieminen	Otto Sallinen	15
Hjalmar Nieminen	Wilho Aaltonen	15
Hjalmar Nieminen	Isak Lehtinen	15
Maikki Friberg	Olga Oinola	15
Arthur Fellman	Karl Mannelin	15
Arthur Fellman	Rudolf Wiberg	15
Edward Pohjatähti	Karl Saaristo	15
Abel Halme	Juho Kustaa Rantanen	15
Abel Halme	Juho Oskar Jokinen	15
Maria Furuhjelm	Wilho Reima	15
Elis Himanen	Johan Fredrik Hiironen	15
Elis Himanen	Martti Koskimies	15
August Strindberg	Markus Larsson	15
ARVID JÄRNEFELT	Jaana Rönty	15
ARVID JÄRNEFELT	Yrjö Sirola	15
ARVID JÄRNEFELT	Veikko Korhonen	15
ARVID JÄRNEFELT	Kerttu Kärkkäinen	15
Armas Lindgren	Julius Ailio	15
Armas Nikolai Soini	Juho Oskar Jokinen	15
Armas Nikolai Soini	Kaarlo Niininen	15
Antti Ristioja	Matti Albert Vuorinen	15
Anni Collan	O. Auer	15
Anni Collan	Arno Fellman	15
Johan Urho Rantala	Kalle Kantola	15
August Oikarinen	Kalle Jäntti	15
August Oikarinen	Juho Myntti	15
August Oikarinen	Herman Asikainen	15
Hilja Pärssinen	Maria Laine	15
Anton Kiri Kaipiainen	Erik Peltola	15
Anders Johan Forsman	Juho Nestor Nurmi	15
Anders Johan Forsman	Richard Lindroosin	15
Anders Johan Forsman	Johan Urho Rantala	15
Anders Johan Forsman	Wilho Aaltonen	15
Emil Anshelm Mäkelä	Jaakko Kallio	15
Matti Pesonen	Samuel Heiskanen	15
Ida Oksanen	Miina Sillanpää	15
Akseli Aho	Janne Lehto	15
Akseli Aho	Juho Pakkala Kukkola	15
Arnold Napoleon Eklund	Johan Nurminen	15
Arnold Napoleon Eklund	Johan Urho Rantala	15
Arnold Napoleon Eklund	Hjalmar Nieminen	15
Maiju Seppälä	Mikael Soininen	15
Julius Karsten	Julius Karstenin	16
Aaro Pellikka	Bruno Backman	16
Aapeli Hurme	Tuomas Raunio	16
Aapeli Hurme	Martti Koskimies	16
Matti Veijalainen	Wilho Aaltonen	16
Hilda Tammelo	Paul Kempe	16
Heikki Impivaara	Kasimir Leino	16
Julius Peltonen	Rudolf Wiberg	16
Erkki Pulli	Juho Lepistö	16
Erkki Pulli	Juho Torppa	16
Karl Saaristo	Kasper Renström	16
Hilda Käkikoski	H. Paasonen	16
Hilda Käkikoski	Miina Sillanpää	16
Isak Lehtinen	Juho Kustaa Rantanen	16
Isak Lehtinen	Wilho Aaltonen	16
Isak Lehtinen	Otto Sallinen	16
Kaarle Helin	Kustaa Emil Aaltonen	16
Kyösti Kallio	Lauri Tuunainen	16
G. Melander	Wäinö Bonsdorff	16
Juho Rannikko	Juho Tulikoura	16
Hannes Gebhard	Lauri Ingman	16
Heikki Albert Niskanen	Wilhelm Hjort	16
Jooseppi Rajala	Tuomas Piispa Ursin	16
Jooseppi Rajala	Kaarlo Niininen	16
I. Mandelstam	Juhani Aho	16
Otto Tiupan	Veikko Korhonen	16
ANTTI MIKKOLA	Kaarlo Haljala	16
Axel Törnudd	Ilmari Krohn	16
Axel Törnudd	Mikael Nyberg	16
A. Alopaeus	Saima Huuskonen	16
Juho Lepistö	Mikko Sipponen	16
Eemil Elo	Otto Tiupan	16
Eemil Elo	Hilja Liinamaa	16
Kusti Lauren	Oskari Siren	16
Ingeborg Maria	THEODOR STORM	16
Axel Heinrichs	Juho Koskimies	16
Jussi Tuominen	Miina Sillanpää	16
Adolf Jussila	Eero A. Liakka	16
Kustaa Emil Aaltonen	Wilho Aaltonen	16
Kaarle Krohn	Vihtori Peltonen	16
Hilja Haahti	Juhani Aho	16
Juho Snellman	Juho Torppa	16
Axel Friberg	Jonas Castren	16
Edvard Savander	Emil Lagerstam	16
Eemeli Kunnas	Hilja Pärssinen	16
Antti Jokinen	Wilhelm Jaakkola	16
Antti Jokinen	Kaarle Helin	16
Antti Jokinen	Kustaa Emil Aaltonen	16
Elli Waara	Minna Canth	16
Lucina Hagman	Tekla Hultin	16
Kalle Jäntti	Richard Lindroosin	16
Kalle Jäntti	Kustaa Emil Aaltonen	16
Kalle Kantola	Tuomas Piispa Ursin	16
Kalle Kantola	Wilhelm Jaakkola	16
JUHO LALLUKKA	Wäinö Tanner	16
Emanuel Nurmi	Isak Lehtinen	16
Hilma Räsänen	Lauri Tuunainen	16
Frans Koskinen	Kalle Salminen	16
Adolf Salonen	Isak Lehtinen	16
Adolf Salonen	Anders Johan Forsman	16
Alfred Holmström	Huugo Ruoste	16
August Raatikainen	Otto Karhi	16
August Raatikainen	Heikki Kiiskinen	16
Jaakko Kallio	Juho Myntti	16
Jaakko Kallio	Johan Urho Rantala	16
Jaana Rönty	Juhani Aho	16
Johan Nurminen	Juho Nestor Nurmi	16
Hilja Liinamaa	Kaarle Halme	16
Johan Alfred Mäkipää	Juho Kustaa Rantanen	16
Edvard Valpas	Lauri Lettomäki	16
Hjalmar Nieminen	Kustaa Emil Aaltonen	16
Ida Vemmelpuu	Lauri Ingman	16
Einar Relander	W. Cygnaeus	16
Jussi Korhonen	Kaarlo Hammar-Terhi	16
Gösta Enckell	Pehr Gadd	16
Arthur Fellman	Julius Peltonen	16
Edward Pohjatähti	Kalle Jäntti	16
Edward Pohjatähti	Juho Myntti	16
Väinö Jokinen	Yrjö Sirola	16
Abel Halme	Otto Sallinen	16
Abel Halme	Juho Myntti	16
Abel Halme	Kaarle Helin	16
Abel Halme	Antti Jokinen	16
Pertti Paimio	Pontus Arttl	16
Ester Peltonen	THEODOR STORM	16
Armas Nikolai Soini	Hjalmar Nieminen	16
Armas Nikolai Soini	Jooseppi Rajala	16
Matti Seppälä	Miina Sillanpää	16
JOHANNES BROFELDT	Matti Paronen	16
Anni Collan	Maria Furuhjelm	16
Erland Aarnio	Otto Piisi	16
Juho Myntti	Karl Saaristo	16
Juho Myntti	Juho Oskar Jokinen	16
Juho Myntti	Kalle Jäntti	16
Juho Myntti	Kaarlo Niininen	16
Abel Saastamoinen	A. Holmbergin	16
Heikki Kiiskinen	Lauri Tuunainen	16
Johan Urho Rantala	Kaarle Helin	16
Johan Urho Rantala	Juho Nestor Nurmi	16
Johan Urho Rantala	Juho Myntti	16
Johan Urho Rantala	Kaarlo Niininen	16
Pertti Pairnio	Pontus Artti	16
G. Johansson	Juhani Rinne	16
August Oikarinen	Kalle Kantola	16
Anders Johan Forsman	Wilhelm Jaakkola	16
Anders Johan Forsman	Jaakko Kallio	16
Anders Johan Forsman	Emanuel Nurmi	16
Anders Johan Forsman	Kaarle Helin	16
Anders Johan Forsman	Juho Oskar Jokinen	16
Herman Asikainen	Wilhelm Jaakkola	16
Herman Asikainen	Juho Myntti	16
Ivar Wilskmanin	Kaarlo Pulkkinen	16
Antti Parkkola	Matti Seppä	16
Alli Nissinen	Maria Raunio	16
Alli Nissinen	Ellinor Ingman	16
Arnold Napoleon Eklund	Otto Sallinen	16
Arnold Napoleon Eklund	Juho Oskar Jokinen	16
Santeri Saamijoki	Väinö Kivi	17
Juho Nestor Nurmi	Kaarlo Niininen	17
Juhani Aho	Minna Canth	17
Henrik Filppula	Karl Saaristo	17
Frans Oskar Nurmi	Karl Saaristo	17
Frans Oskar Nurmi	Kalle Jäntti	17
Ida Helenius	LAURA AHLGREN	17
Hilda Käkikoski	Hilja Pärssinen	17
Hilda Käkikoski	Juhani Aho	17
Hilda Käkikoski	Wäinö Salminen	17
Isak Lehtinen	Jooseppi Rajala	17
Eino Kalima	Volter Kilpi	17
Juho Oskar Jokinen	Kaarle Helin	17
Jooseppi Rajala	Juho Nestor Nurmi	17
Jooseppi Rajala	Juho Oskar Jokinen	17
Jooseppi Rajala	Kaarle Helin	17
Eero Erkko	Juho Torppa	17
ANTTI MIKKOLA	Otto Lyytikäinen	17
A. Alopaeus	Anna Karppi	17
G. Försten	Tiihonen Minna	17
Emma Teittinen	Mikael Soininen	17
Heikki Ojasuu	Juhani Rinne	17
Albin Pulliainen	Paavo Rissanen	17
Adolf Jussila	Yrjö Halonen	17
Adolf Jussila	Kaarlo Heikkinen	17
Julius Ailio	Mikko Uotinen	17
Juho Snellman	Kyösti Kallio	17
Aleksandra Gripenberg	Lauri Ingman	17
Johan Malinen	Tuomas August Harju	17
Onni Hallsten	Santeri Saarinen	17
Matti Paasivuori	Veikko Korhonen	17
Minna Canth	Saimi Huuskonen	17
Veikko Korhonen	Yrjö Sirola	17
Abraham Nylund	Maria Lovisa Nylund	17
Antti Jokinen	Otto Sallinen	17
Antti Jokinen	Armas Nikolai Soini	17
Antti Jokinen	Isak Lehtinen	17
Antti Jokinen	Johan Arthur Taimi	17
Kaarlo Koskimies	Viktor Rydberg	17
Artur Hilden	Otto Weckman	17
H. Paasonen	Kaarle Krohn	17
Juho Kustaa Rantanen	Kaarle Helin	17
Juho Kustaa Rantanen	Kustaa Emil Aaltonen	17
Juho Kustaa Rantanen	Juho Oskar Jokinen	17
Juho Kustaa Rantanen	Kaarlo Niininen	17
Paavo Paloheimo	Valde Hirvikanna	17
Kalle Jäntti	Matti Veijalainen	17
Kalle Jäntti	Kasper Renström	17
Kaarlo Niininen	Kustaa Emil Aaltonen	17
Hanna Castren	Hanna Rautio	17
Wilhelm Jaakkola	Wilho Aaltonen	17
Kalle Kantola	Richard Lindroosin	17
Miina Korhonen	Minna Canthink	17
Bruno Backman	Simo Eronen	17
Axel Jägerroos	Petter Parviainen	17
Emanuel Nurmi	Johan Urho Rantala	17
Kaarle Halme	Yrjö Sirola	17
Alfred Werner Joki	Johan Malinen	17
Adolf Salonen	Juho Myntti	17
Adolf Salonen	Jaakko Kallio	17
Adolf Salonen	Hjalmar Nieminen	17
Adolf Salonen	Wilho Aaltonen	17
Adolf Salonen	Antti Jokinen	17
Jaakko Kallio	Juho Oskar Jokinen	17
Jaakko Kallio	Kaarle Helin	17
Kaarlo Alha	Kalle Paasio	17
Helmi Setälä	Oscar Wilden	17
Helmi Setälä	Jaana Rönty	17
Maria Tiihonen	Minna Canthink	17
Hilja Liinamaa	Veikko Korhonen	17
Aatto Siren	Miina Sillanpää	17
Juho Lahtinen	Kaarlo Viheriäkoski	17
EDLA ROSLING	Laura Alenius	17
Johan Alfred Mäkipää	Karl Saaristo	17
Johan Alfred Mäkipää	Kalle Jäntti	17
Hjalmar Nieminen	Juho Kustaa Rantanen	17
Hjalmar Nieminen	Juho Nestor Nurmi	17
Hjalmar Nieminen	Viktor Saarinen	17
Hjalmar Nieminen	Johan Urho Rantala	17
Abel Halme	Juho Nestor Nurmi	17
Juhani Leppälä	Santeri Alkio	17
ARVID JÄRNEFELT	Karl Marx	17
ALBERT EEROLA	Selma Anttila	17
Armas Nikolai Soini	Karl Saaristo	17
Armas Nikolai Soini	Juho Kustaa Rantanen	17
Armas Nikolai Soini	Johan Nurminen	17
Armas Nikolai Soini	Herman Asikainen	17
Juho Myntti	Kaarle Helin	17
Johan Urho Rantala	Karl Saaristo	17
Johan Urho Rantala	Jooseppi Rajala	17
Antero Ahde	Juhani Pankko	17
August Oikarinen	Hjalmar Nieminen	17
August Oikarinen	Johan Nurminen	17
August Oikarinen	Juho Oskar Jokinen	17
Anders Johan Forsman	Johan Alfred Mäkipää	17
Anders Johan Forsman	Kalle Kantola	17
Anders Johan Forsman	Kaarlo Niininen	17
Herman Asikainen	Kaarlo Niininen	17
Herman Asikainen	Johan Urho Rantala	17
Herman Asikainen	Isak Lehtinen	17
Hilma Maria	Katri Malinen	17
Emil Lassi	Wäinö Kataja	17
Lauri Mäkinen	Maiju Seppälä	17
Arnold Napoleon Eklund	Juho Nestor Nurmi	17
Arnold Napoleon Eklund	Herman Asikainen	17
Arnold Napoleon Eklund	Jaakko Kallio	17
Aune Krohn	Hilja Krohn	18
Juhani Arajärwi	Juho Tulikoura	18
Karl Saaristo	Tuomas Piispa Ursin	18
Isak Lehtinen	Karl Saaristo	18
Isak Lehtinen	Jaakko Kallio	18
Aleksi Käpy	Juho Rannikko	18
Juho Oskar Jokinen	Karl Saaristo	18
Juho Oskar Jokinen	Kalle Jäntti	18
Juho Oskar Jokinen	Kalle Kantola	18
Axel Melart	Charles Ekman	18
Aatto Sirenin	Hilja Liinamaa	18
Jooseppi Rajala	Wilhelm Jaakkola	18
Eero Erkko	Samuel Heiskanen	18
ANTTI MIKKOLA	Samuel Heiskanen	18
A. Alopaeus	Karoliina Zacheus	18
Pekka Brofeldt	Yrjö Kivioja	18
Juho Lepistö	Olli Pajari	18
Juho Lepistö	Lauri Ingman	18
Eemil Elo	Väinö Tolkka	18
Juho Wuorikoski	Kotkaniemi Kurikka	18
Otto Sallinen	Wilho Aaltonen	18
Julius Ailio	Kaarlo Terhi	18
Eemeli Kunnas	Roope Kojonen	18
Eemeli Kunnas	Jussi Tuominen	18
Antti Jokinen	Johan Nurminen	18
Antti Jokinen	Herman Asikainen	18
Anni Swan	Juhani Aho	18
Anna Kurimo	Ernest Capendu	18
Juho Tulikoura	Taneli Nykänen	18
Juho Kustaa Rantanen	Wilhelm Jaakkola	18
Antonio de	Heikki Impivaara	18
Miina Sillanpää	Wäinö Voionmaa	18
Anna Brännas	Justiina Huttunen	18
Emanuel Nurmi	Johan Nurminen	18
Emanuel Nurmi	Hjalmar Nieminen	18
Emanuel Nurmi	Kaarle Helin	18
Emanuel Nurmi	Juho Nestor Nurmi	18
Jaakko Hurtti	Leo Harmaja	18
Frans Koskinen	Wäinö Tanner	18
Adolf Salonen	Johan Nurminen	18
Adolf Salonen	Arnold Napoleon Eklund	18
Sulo Vuolijoki	Yrjö Sirola	18
Jaakko Kallio	Wilho Aaltonen	18
Jaakko Kallio	Kaarlo Niininen	18
Johan Nurminen	Kaarle Helin	18
Johan Nurminen	Johan Urho Rantala	18
Johan Nurminen	Jooseppi Rajala	18
Johan Arthur Taimi	Juho Kustaa Rantanen	18
Juho Savio	Kustaa Metsola	18
Hilja Liinamaa	Otto Tiupan	18
Hjalmar Nieminen	Jaakko Kallio	18
Einar Relander	G. Försten	18
Isomursu Pulkkila	Loppi Raahe	18
Maikki Friberg	Olga Österberg	18
Abel Halme	Johan Nurminen	18
Abel Halme	Jaakko Kallio	18
Abel Halme	Kalle Kantola	18
Abel Halme	Emanuel Nurmi	18
Abel Halme	Hjalmar Nieminen	18
Abel Halme	Kaarlo Niininen	18
Hugo Sjöblom	Rudolf Wildsköld	18
August Strindberg	Knut Hamsun	18
ARVID JÄRNEFELT	Eino Leino	18
Anton Ukkola	Juho Klami	18
Aku Rissanen	Friedrich Engels	18
Henrik Mikkonen	Matti Pajari	18
Johan Urho Rantala	Juho Kustaa Rantanen	18
Johan Urho Rantala	Juho Oskar Jokinen	18
Anders Johan Forsman	Johan Nurminen	18
Anders Johan Forsman	Herman Asikainen	18
Anders Johan Forsman	Hjalmar Nieminen	18
Herman Asikainen	Hjalmar Nieminen	18
Herman Asikainen	Kaarle Helin	18
Herman Asikainen	Juho Oskar Jokinen	18
Viktor Saarinen	Wilhelm Hjort	18
Eemeli Reuna	Kyösti Auer	18
Aatu Vontila Maaninka	Lohi Rautalampi	18
Ida Lindroos	Mandi Lampi	18
Augusta Junkkari	Eufemia Tervo	18
Arnold Napoleon Eklund	Jooseppi Rajala	18
Arnold Napoleon Eklund	Juho Kustaa Rantanen	18
Heikki Impivaara	Samuel Titmarsh	19
Juho Nestor Nurmi	Kalle Kantola	19
Hilda Käkikoski	Kaarle Krohn	19
Isak Lehtinen	Kalle Kantola	19
Kaarle Helin	Karl Saaristo	19
Kaarle Helin	Kalle Kantola	19
EDLA ROSLINO	Laura Alenius	19
Aleksi Kangaspää	Kaarlo Viheriäkoski	19
Kalle Salminen	Wäinö Tanner	19
A Nordberg	Minna Canth	19
Juho Oskar Jokinen	Kaarlo Niininen	19
Aatto Sirenin	Karl Marx	19
Eero Järnefelt	Ernst Nordström	19
Eero Erkko	Heikki Ojasuu	19
Eero Erkko	Pekka Leppänen	19
Juho Torppa	Kyösti Kallio	19
Juho Torppa	Lauri Ingman	19
Aarni Kouta	Eino Leino	19
Jonas Castren	Kyösti Kallio	19
Mikko Knuutila	Samuel Heiskanen	19
Aleksandra Gripenberg	Aleksi Käpy	19
Antti Jokinen	Juho Nestor Nurmi	19
Antti Jokinen	Johan Urho Rantala	19
Antti Jokinen	Kaarlo Niininen	19
Aino Joki	Lydia Joki	19
Lucina Hagman	Pekka Leppänen	19
Aurora Lindell-	Ellen Suomela	19
Juho Kustaa Rantanen	Otto Sallinen	19
Juho Klami	Matti Kiriä	19
Emanuel Nurmi	Juho Oskar Jokinen	19
Emanuel Nurmi	Kustaa Emil Aaltonen	19
Emanuel Nurmi	Kaarlo Niininen	19
Elias Lönnrot	Kaarle Krohn	19
Adolf Salonen	Otto Sallinen	19
Adolf Salonen	Emanuel Nurmi	19
Ants Raudjalg	Jaana Rönty	19
August Raatikainen	Kyösti Kallio	19
Jaakko Kallio	Juho Kustaa Rantanen	19
Jaakko Kallio	Johan Nurminen	19
Leo Tolstoi	Volter Kilpi	19
Johan Nurminen	Karl Saaristo	19
Johan Nurminen	Juho Kustaa Rantanen	19
Johan Nurminen	Otto Sallinen	19
Johan Nurminen	Kalle Kantola	19
Johan Nurminen	Juho Oskar Jokinen	19
Hilja Liinamaa	Yrjö Sirola	19
Edvard Valpas	Kaarlo Terhi	19
Hjalmar Nieminen	Kalle Kantola	19
Hjalmar Nieminen	Juho Myntti	19
Hjalmar Nieminen	Jooseppi Rajala	19
Abel Halme	Karl Saaristo	19
Abel Halme	Kalle Jäntti	19
Juhani Leppälä	Otto Karhi	19
A. Pikkarainen	STENBÄCK Yrjökatu	19
Elis Himanen	Pietari Kontiainen	19
ARVID JÄRNEFELT	Juho Rissanen	19
Karl Sriksen	Otto Lindstedt	19
Juho Myntti	Kalle Kantola	19
Heikki Kiiskinen	Santeri Alkio	19
J. Päivinen	Paavo Tirronen	19
Johan Urho Rantala	Kalle Jäntti	19
Hilja Pärssinen	Mikko Uotinen	19
Anders Johan Forsman	Karl Saaristo	19
Anders Johan Forsman	Armas Nikolai Soini	19
Anders Johan Forsman	Jooseppi Rajala	19
Anders Johan Forsman	Antti Jokinen	19
Herman Asikainen	Wilho Aaltonen	19
Anni Huotari	Maria Raunio	19
Hanna Rautio	Sofia Nordström	20
Alfred Joki	Johan Malinen	20
Juhani Aho	Juho Vesa	20
Juhani Aho	Walter Runeberg	20
Karl Saaristo	Wilhelm Jaakkola	20
Isak Lehtinen	Kalle Jäntti	20
Kaarle Helin	Kalle Jäntti	20
Kaarle Helin	Kaarlo Niininen	20
Johan Bojer	Yrjö Hirn	20
A. Lehmus	Saima Niemi	20
Jooseppi Rajala	Otto Sallinen	20
Anton Mettälä	Juho Klami	20
Juho Walmari	Santeri Ingman	20
Eero Erkko	H. Lindroos	20
Eero Erkko	Hilda Käkikoski	20
Lauri Lettomäki	Miina Sillanpää	20
Juho Kettunen	Lauri Mäkinen	20
Kaarle Krohn	Wäinö Salminen	20
Hilja Haahti	Jaana Rönty	20
Antti Jokinen	Jaakko Kallio	20
Antti Jokinen	Kalle Kantola	20
Antti Jokinen	Jooseppi Rajala	20
Antti Jokinen	Hjalmar Nieminen	20
Antti Jokinen	Juho Oskar Jokinen	20
Antti Jokinen	Wilho Aaltonen	20
Lucina Hagman	Mikko Knuutila	20
Lucina Hagman	Pekka Pennanen	20
Lucina Hagman	Maikki Friberg	20
Juho Rissanen	Karl Marx	20
Kalle Jäntti	Tuomas Piispa Ursin	20
Kalle Jäntti	Wilhelm Jaakkola	20
Kaarlo Niininen	Karl Saaristo	20
Kaarlo Niininen	Kalle Jäntti	20
Kaarlo Niininen	Kalle Kantola	20
Juho Klami	Matti Kauppila	20
A. Tanskanen	Pekka Räsänen	20
Miina Sillanpää	Mikko Uotinen	20
Emanuel Nurmi	Otto Sallinen	20
Emanuel Nurmi	Herman Asikainen	20
Agaton Meurman	Jakob Fellmanin	20
Adolf Salonen	Kalle Kantola	20
Adolf Salonen	Jooseppi Rajala	20
Adolf Salonen	Juho Kustaa Rantanen	20
Johan Nurminen	Juho Myntti	20
Johan Nurminen	Kaarlo Niininen	20
Hilja Liinamaa	Karl Marx	20
EDLA ROSLING	Ida Helenius	20
Hjalmar Nieminen	Johan Nurminen	20
Juhani Leppälä	Kyösti Kallio	20
Armas Lindgren	Lauri Mäkinen	20
Armas Nikolai Soini	Kalle Jäntti	20
Hilja Krohn	Ilmari Krohn	20
Aino Malmberg	Johannes Gummerus	20
Karl Srikson	Otto Lindstedt	20
Olga Helander	Saima Niemi	20
Anders Johan Forsman	Juho Kustaa Rantanen	20
Herman Asikainen	Johan Nurminen	20
Herman Asikainen	Otto Sallinen	20
Matti Pesonen	Mikko Knuutila	20
Alli Nissinen	Olga Österberg	20
Jalmari Hahl	Lucrezia Borg	20
Arnold Napoleon Eklund	Karl Saaristo	20
Arnold Napoleon Eklund	Kalle Jäntti	20
Heikki Välisalmi	Mikko Uotinen	21
Katri Malinen	Lyydia Joki	21
Erkki Pulli	Olli Pajari	21
Juho Lepistö	Juho Torppa	21
