Source	Target	Weigth
Don Juan	W. Couper	46
A. Schalien	Sven Dufva	46
Alfred Söderberg	Elias Lönnrot	47
A. Broberg	A. Schalien	47
Herman Eklund	Lars Krogius	47
A. Schalien	John Tornberg	48
Charles Dickens	Kristofer Janson	49
B. Nyberg	O. Tornberg	50
CARL BORENIUS	Lars Krogius	51
A. Tornberg	H. Eklund	51
A. Tornberg	J. Tornberg	51
John Tornberg	W. Roos	51
Esa Savolainen	Woldemar Couper	52
Jaakko Forsman	Wilho Soini	52
H. Granberg	W. Roos	52
Alfred Silfverberg	Lars Krogius	52
Alfred Söderberg	Herrat Carl	52
A. Tornberg	Lars Krogius	52
Alfred Söderberg	Oskar Castren	54
A. Broberg	Sven Dufva	54
Herrat Carl	Oskar Castren	55
John Good	Karl Boström	56
H. Eklund	W. Roos	58
Paul Wahl	W. Couper	59
Lars Krogius	Oskar Castren	59
A. Broberg	H. Eklund	59
A. Schalien	Lars Krogius	60
A. Broberg	John Tornberg	62
A. Broberg	O. Tornberg	62
H. Granberg	Sven Dufva	64
A. Broberg	H. Granberg	64
O. Tornberg	U. Baarman	65
J. Tornberg	U. Baarman	66
O. Tornberg	W. Roos	66
Lars Krogius	U. Baarman	67
H. Granberg	John Tornberg	68
O. Tornberg	Sven Dufva	68
H. Granberg	J. Tornberg	69
H. Eklund	Sven Dufva	71
H. Eklund	U. Baarman	72
Lars Krogius	Oskar Lindblad	72
Elias Lönnrot	Lars Krogius	72
Elias Lönnrot	Herrat Carl	73
John Tornberg	Sven Dufva	74
A. Schalien	H. Eklund	77
A. Schalien	H. Granberg	78
Don Juan	Paul Wahl	79
J. Tornberg	O. Tornberg	81
Lars Krogius	Victor Ek	81
J. Tornberg	Lars Krogius	83
H. Eklund	J. Tornberg	83
John Tornberg	Lars Krogius	87
A. Schalien	O. Tornberg	88
H. Eklund	John Tornberg	90
John Good	Lars Krogius	91
John Tornberg	O. Tornberg	91
H. Granberg	Lars Krogius	96
Edwin Arppe	Gösta Sundman	100
Emil Hagelbergin	Emil Wesander'in	102
H. Granberg	O. Tornberg	116
H. Eklund	H. Granberg	121
Lars Krogius	O. Tornberg	121
H. Eklund	Lars Krogius	122
Alfred Silfverberg	Petter Parwiainen Joensuu	125
H. Eklund	O. Tornberg	138
Karl Boström	Lars Krogius	138
Lars Krogius	Sven Dufva	150
CARL BORENIUS	Elias Lönnrot	196
Elias Lönnrot	Oskar Castren	232
CARL BORENIUS	Oskar Castren	235
